"ecstasy","joy","serenity","pensiveness","sadness","grief","vigilance","anticipation","interest","distraction","surprise","amazement","rage","anger","annoyance","apprehension","fear","terror","admiration","trust","acceptance","boredom","disgust","loathing","class"
26.852959,0,9.380822,8.380822,0,0,0,0,17.761644,20.931569,5.92139,0,0,0,8.380822,36.233781,0,0,26.852959,0,17.761644,0,0,0,"Medo"
3.02327,0,13.674181,5.878321,0,0,3.02327,0,13.674181,5.878321,0,0,0,0,0,22.575772,0,0,3.02327,0,0,13.674181,0,5.878321,"Tristeza"
29.575425,0,0,10.965784,7.158429,7.265345,10.965784,0,10.965784,14.423774,18.60964,0,7.158429,0,0,40.541209,0,7.265345,10.965784,7.643856,10.965784,10.965784,0,14.423774,"Neutro"
3.02327,0,18.124214,3.272297,0,0,3.02327,0,18.124214,3.272297,0,0,0,0,0,24.419781,0,0,3.02327,0,21.396511,0,0,0,"Tristeza"
0,0,7.643856,10.965784,0,6.965784,0,0,0,25.575425,0,0,0,6.965784,7.643856,10.965784,0,0,0,0,7.643856,10.965784,0,0,"Tristeza"
10.965784,0,19.931569,50.243358,0,0,10.965784,0,39.541209,30.633717,0,0,0,0,14.316859,66.823852,0,0,27.282643,0,53.858068,0,0,0,"Tristeza"
0,0,9.965784,38.733854,0,16.176681,0,10.965784,10.965784,42.944751,0,0,16.176681,0,8.643856,40.055782,0,0,0,0,31.897353,16.802286,16.176681,0,"Alegria"
8.643856,0,16.176681,29.641097,0,0,0,0,29.278527,6.573467,18.60964,0,0,0,6.573467,47.888167,0,0,0,8.643856,39.244311,6.573467,0,0,"Alegria"
0,0,5.717857,33.85191,0,0,0,0,33.85191,5.717857,0,0,0,0,0,39.569767,0,0,0,0,35.030247,4.53952,0,0,"Tristeza"
8.643856,0,0,0,0,5.083141,0,0,0,5.083141,0,8.643856,5.083141,0,0,8.643856,0,0,0,8.643856,0,0,0,0,"Medo"
6.878321,0,0,26.327497,0,0,0,0,26.327497,0,0,6.878321,0,0,0,33.205819,0,0,6.878321,0,26.327497,0,0,0,"Medo"
0,0,15.539251,17.024678,0,6.795859,0,0,24.920073,14.439715,0,0,6.795859,0,0,32.563929,0,0,0,0,32.563929,0,6.795859,0,"Surpresa"
5.92139,8.380822,35.312119,15.802286,0,0,0,0,51.114405,0,14.302212,0,0,0,0,65.416617,0,0,14.302212,0,43.955975,7.158429,0,0,"Medo"
0,0,19.124214,23.727428,0,0,0,0,34.885857,7.965784,0,0,7.965784,0,9.965784,24.920073,0,0,0,0,29.089998,5.795859,0,7.965784,"Tristeza"
9.965784,0,30.31239,40.693212,0,6.158429,9.965784,0,61.039818,16.124214,0,0,6.158429,0,9.965784,71.005602,0,0,0,0,61.039818,19.931569,0,6.158429,"Surpresa"
0,0,0,16.231129,0,0,0,0,16.231129,0,0,0,0,0,0,16.231129,0,0,0,0,16.231129,0,0,0,"Neutro"
9.965784,0,19.60964,12.143666,0,0,0,0,20.787522,10.965784,0,9.965784,0,7.265345,4.878321,29.575425,0,0,0,9.965784,8.643856,15.844106,7.265345,0,"Medo"
6.717857,0,5.717857,15.761644,0,0,0,0,15.761644,12.435714,0,0,0,0,0,28.197357,0,0,0,0,15.683641,12.513716,0,0,"Medo"
3.02327,0,0,8.965784,0,0,3.02327,0,0,8.965784,0,0,0,0,0,11.989054,0,0,3.02327,0,8.965784,0,0,0,"Tristeza"
0,0,21.931569,0,0,24.429747,0,0,21.931569,24.429747,0,0,13.463963,0,0,32.897353,0,0,0,0,21.931569,0,0,19.346606,"Neutro"
0,7.643856,34.40781,0,0,0,0,0,25.026988,0,9.380822,7.643856,0,0,0,42.051666,0,0,7.643856,9.380822,17.761644,7.265345,0,0,"Tristeza"
28.589924,14.761644,0,31.999725,0,9.380822,0,0,17.761644,36.906616,5.92139,24.142465,0,9.380822,0,64.385509,0,10.965784,30.063856,0,21.033941,13.287712,0,20.346606,"Neutro"
0,0,0,32.897353,0,9.380822,0,0,21.931569,20.346606,0,0,0,0,9.380822,32.897353,0,0,0,0,21.931569,10.965784,0,9.380822,"Neutro"
0,0,23.389558,9.965784,0,8.965784,0,0,18.931569,23.389558,0,0,0,0,0,33.355342,0,8.965784,0,0,24.389558,8.965784,0,8.965784,"Surpresa"
0,0,17.346606,5.506353,0,0,0,0,17.346606,5.506353,0,0,5.506353,0,0,17.346606,0,0,0,0,17.346606,0,0,5.506353,"Surpresa"
9.965784,0,29.897353,0,9.965784,0,0,9.965784,0,29.897353,0,9.965784,0,0,0,49.828921,0,0,9.965784,0,19.931569,19.931569,0,0,"Neutro"
0,0,29.196913,45.934104,0,10.965784,0,10.965784,34.968319,40.162697,0,0,10.965784,0,13.036751,51.128482,0,10.965784,0,0,48.321127,15.844106,0,21.931569,"Alegria"
0,0,19.124214,5.680382,0,0,0,0,16.646166,8.158429,0,0,0,0,0,24.804596,0,0,0,0,16.646166,8.158429,0,0,"Tristeza"
0,8.380822,0,24.697681,0,0,0,0,7.158429,17.539251,0,8.380822,0,0,10.965784,22.112718,0,0,8.380822,0,24.697681,0,0,0,"Alegria"
0,0,9.965784,0,0,0,0,0,9.965784,0,0,0,0,0,0,9.965784,0,0,0,0,9.965784,0,0,0,"Neutro"
0,0,9.380822,0,0,0,0,0,9.380822,0,0,0,0,0,0,9.380822,0,0,0,0,9.380822,0,0,0,"Neutro"
9.965784,0,6.878321,0,0,8.643856,0,0,6.878321,8.643856,0,9.965784,0,0,0,16.844106,0,8.643856,0,9.965784,6.878321,8.643856,0,0,"Neutro"
0,0,9.965784,14.238082,0,0,0,0,20.931569,3.272297,0,0,0,0,0,24.203866,0,0,0,0,24.203866,0,0,0,"Medo"
9.380822,0,9.965784,5.506353,0,9.380822,0,9.965784,0,24.267996,0,0,5.506353,9.380822,0,19.346606,0,0,0,9.965784,0,9.380822,9.380822,5.506353,"Surpresa"
0,7.380822,0,8.158429,0,0,0,0,8.158429,0,7.380822,0,0,0,0,15.539251,0,0,7.380822,0,8.158429,0,0,0,"Neutro"
0,0,18.977,8.643856,0,5.380822,0,8.643856,13.259143,11.098679,0,0,0,5.380822,0,27.620856,0,0,0,0,22.327497,5.293359,0,5.380822,"Tristeza"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Desgosto"
0,0,0,16.316859,0,0,0,0,0,16.316859,0,0,16.316859,0,0,0,0,0,0,0,0,0,0,16.316859,"Neutro"
6.795859,8.158429,0,14.384674,0,9.380822,0,0,6.878321,23.683034,0,8.158429,9.380822,0,0,29.338963,0,0,0,8.158429,6.878321,14.302212,0,9.380822,"Medo"
10.965784,7.795859,10.965784,18.346606,0,21.931569,0,7.795859,29.31239,21.931569,0,10.965784,21.931569,0,0,48.074034,0,0,10.965784,0,37.10825,0,10.965784,10.965784,"Surpresa"
7.839307,0,0,15.722115,13.287712,0,3.02327,0,9.965784,19.044043,4.816037,0,13.287712,0,0,23.561422,0,0,3.02327,4.816037,9.965784,5.756331,0,13.287712,"Tristeza"
3.02327,8.965784,0,28.897353,0,0,3.02327,0,18.931569,9.965784,0,8.965784,0,0,9.965784,30.920623,0,0,3.02327,8.965784,8.965784,19.931569,0,0,"Surpresa"
0,7.643856,8.158429,13.761644,7.158429,7.643856,0,0,21.4055,15.316859,0,7.643856,7.158429,0,0,29.563929,7.643856,0,7.643856,0,8.965784,20.598145,0,7.158429,"Tristeza"
0,0,6.965784,15.646166,0,0,0,0,14.231129,8.380822,0,0,0,0,0,22.611951,0,0,0,6.965784,7.265345,8.380822,0,0,"Tristeza"
10.965784,0,8.643856,33.329807,0,0,10.965784,0,32.007879,9.965784,0,0,0,7.265345,0,45.674103,0,0,10.965784,0,24.742535,9.965784,7.265345,0,"Medo"
6.643856,0,10.965784,10.965784,0,0,0,0,21.931569,0,0,6.643856,0,0,0,28.575425,0,0,6.643856,0,10.965784,10.965784,0,0,"Neutro"
19.267996,0,0,9.380822,0,0,12.302212,0,9.380822,6.965784,0,0,0,0,0,28.648818,0,0,13.346606,0,9.380822,5.92139,0,0,"Tristeza"
8.158429,0,11.360764,7.380822,0,6.380822,0,11.360764,0,13.761644,8.158429,0,0,6.380822,0,26.900015,0,0,0,8.158429,11.360764,7.380822,0,0,"Surpresa"
8.158429,0,0,25.471088,0,14.423774,0,0,14.505304,33.547988,0,0,0,0,7.158429,29.929078,0,10.965784,0,0,9.965784,12.697949,0,18.231129,"Surpresa"
0,0,7.265345,21.931569,0,0,0,10.965784,10.965784,7.265345,0,0,0,0,7.265345,21.931569,0,0,0,0,29.196913,0,0,0,"Alegria"
6.717857,10.965784,6.058894,16.124214,0,0,6.717857,0,6.058894,16.124214,10.965784,0,8.158429,0,0,31.708319,0,0,10.965784,0,6.058894,14.683641,0,8.158429,"Neutro"
0,0,0,24.611951,0,0,0,0,16.231129,8.380822,0,0,0,0,8.380822,16.231129,0,0,0,0,16.231129,8.380822,0,0,"Surpresa"
0,0,10.965784,20.931569,0,17.024678,0,0,31.897353,17.024678,0,0,0,8.380822,0,40.541209,0,0,0,9.965784,10.965784,10.965784,0,17.024678,"Neutro"
0,0,27.4055,0,0,0,0,0,27.4055,0,0,0,0,0,0,27.4055,0,0,0,0,18.024678,9.380822,0,0,"Alegria"
3.02327,0,10.586718,3.272297,0,0,3.02327,0,10.586718,3.272297,0,0,0,0,0,16.882285,0,0,3.02327,0,3.272297,10.586718,0,0,"Tristeza"
0,0,0,10.965784,0,6.380822,0,0,0,17.346606,0,0,0,6.380822,0,10.965784,0,0,0,0,10.965784,0,0,0,"Neutro"
6.573467,0,0,7.506353,0,5.380822,6.573467,0,0,12.887174,0,0,0,5.380822,0,14.07982,0,0,6.573467,0,0,7.506353,0,5.380822,"Medo"
7.965784,0,7.965784,3.272297,10.965784,0,0,0,18.931569,3.272297,0,7.965784,0,0,0,30.16965,0,0,7.965784,0,11.238082,10.965784,0,0,"Medo"
17.346606,7.965784,10.965784,0,0,12.539251,6.380822,7.965784,0,23.505035,0,0,0,5.380822,7.158429,36.278175,0,0,6.380822,18.931569,0,10.965784,0,5.380822,"Medo"
0,0,30.31239,14.887174,10.965784,9.965784,0,10.965784,9.380822,45.784527,0,0,5.506353,9.965784,0,50.658996,0,0,0,0,9.380822,31.897353,0,24.852959,"Surpresa"
9.380822,0,0,10.965784,0,8.380822,0,0,10.965784,8.380822,9.380822,0,0,0,0,28.727428,0,0,9.380822,0,10.965784,0,0,8.380822,"Surpresa"
17.683641,0,39.403706,16.316859,0,0,0,0,39.403706,34.0005,0,0,0,0,27.282643,46.121562,0,0,0,0,39.403706,34.0005,0,0,"Surpresa"
9.965784,0,14.316859,18.60964,0,6.506353,0,0,18.124214,31.274423,0,0,17.60964,0,7.158429,18.124214,0,6.506353,9.965784,10.965784,14.316859,0,0,14.150209,"Neutro"
0,0,10.965784,15.844106,0,8.380822,0,0,15.844106,19.346606,0,0,0,0,4.878321,30.31239,0,0,0,0,21.931569,4.878321,0,8.380822,"Neutro"
9.965784,0,0,15.722115,0,10.166282,9.965784,0,9.965784,15.922613,0,0,10.166282,0,0,25.687899,0,0,0,0,9.965784,15.722115,0,0,"Neutro"
9.965784,8.380822,18.346606,9.965784,0,10.965784,0,8.965784,19.346606,10.965784,8.380822,9.965784,0,10.965784,9.965784,36.693212,0,0,18.346606,0,28.31239,0,10.965784,0,"Neutro"
0,0,0,26.253497,0,0,0,0,8.643856,17.60964,0,0,6.643856,0,10.965784,8.643856,0,0,0,0,8.643856,10.965784,0,6.643856,"Tristeza"
0,0,8.965784,10.965784,0,0,0,0,19.931569,0,0,0,0,0,8.965784,10.965784,0,0,0,0,19.931569,0,0,0,"Alegria"
0,0,10.965784,8.380822,0,8.965784,0,10.965784,0,17.346606,0,0,0,0,8.380822,10.965784,0,8.965784,0,0,10.965784,8.380822,0,8.965784,"Desgosto"
0,0,0,0,9.380822,6.965784,0,9.380822,0,6.965784,0,0,0,6.965784,0,9.380822,0,0,0,0,0,9.380822,0,0,"Tristeza"
3.02327,0,17.931569,16.159472,0,0,3.02327,0,25.31239,8.77865,0,0,5.506353,0,0,31.607957,0,0,3.02327,7.380822,21.203866,0,0,5.506353,"Neutro"
6.506353,0,10.965784,7.380822,0,9.965784,6.506353,0,18.346606,9.965784,0,0,9.965784,0,0,24.852959,0,0,6.506353,0,18.346606,0,0,9.965784,"Neutro"
0,9.380822,7.643856,15.287712,0,0,0,0,0,22.931569,0,9.380822,7.643856,0,7.643856,17.024678,0,0,9.380822,0,7.643856,7.643856,0,7.643856,"Desgosto"
0,0,8.965784,8.158429,0,6.795859,0,0,8.158429,15.761644,0,0,6.795859,0,8.965784,8.158429,0,0,0,0,0,17.124214,6.795859,0,"Surpresa"
0,7.380822,6.210897,10.965784,0,5.083141,0,0,17.176681,5.083141,7.380822,0,5.083141,0,0,24.557503,0,0,7.380822,0,17.176681,0,0,0,"Neutro"
3.02327,10.965784,7.795859,14.217323,0,0,3.02327,0,7.795859,14.217323,0,10.965784,0,0,0,36.002236,0,0,13.989054,0,22.013182,0,0,0,"Surpresa"
0,0,9.380822,10.965784,0,0,0,0,20.346606,0,0,0,0,0,0,20.346606,0,0,0,0,20.346606,0,0,0,"Neutro"
0,0,5.643856,15.844106,0,0,0,0,5.643856,15.844106,0,0,0,0,0,21.487962,0,0,0,0,11.522178,9.965784,0,0,"Surpresa"
6.04654,8.158429,18.472137,39.571534,0,0,6.04654,0,27.31239,30.73128,0,8.158429,0,0,9.380822,62.867818,0,0,6.04654,17.124214,25.852959,17.346606,0,5.878321,"Surpresa"
0,7.643856,0,0,0,7.643856,0,0,7.643856,0,0,7.643856,0,0,0,7.643856,7.643856,0,7.643856,0,0,7.643856,0,0,"Neutro"
9.380822,8.380822,0,26.115993,0,17.472137,0,0,10.965784,32.622346,8.380822,9.380822,10.965784,0,0,43.877637,0,6.506353,15.887174,9.380822,10.965784,7.643856,0,17.472137,"Neutro"
8.965784,0,6.878321,9.380822,0,0,0,0,0,16.259143,0,8.965784,0,0,9.380822,15.844106,0,0,8.965784,0,0,16.259143,0,0,"Desgosto"
0,0,20.931569,12.07982,0,10.965784,0,0,16.472137,27.505035,0,0,10.965784,0,0,33.011388,0,0,6.573467,10.965784,15.472137,0,0,10.965784,"Desgosto"
0,0,17.761644,27.622346,0,0,0,0,18.60964,26.774349,0,0,11.012705,0,0,26.4055,0,7.965784,0,0,18.60964,7.795859,0,18.97849,"Neutro"
0,0,0,53.624781,0,9.380822,0,0,42.658996,20.346606,0,0,0,9.380822,10.965784,42.658996,0,0,0,0,48.828921,4.795859,0,9.380822,"Neutro"
0,0,0,23.697681,0,0,0,0,23.697681,0,0,0,0,0,0,23.697681,0,0,0,7.380822,16.316859,0,0,0,"Neutro"
0,17.287712,9.380822,10.965784,9.380822,0,0,0,20.346606,9.380822,17.287712,0,0,9.380822,0,37.634318,0,0,0,17.287712,20.346606,0,0,9.380822,"Tristeza"
0,0,18.761644,21.4055,0,0,0,0,24.557503,15.60964,0,0,0,0,6.965784,33.201359,0,0,8.643856,9.380822,9.380822,12.761644,0,0,"Neutro"
0,0,18.931569,0,0,0,0,0,18.931569,0,0,0,0,0,0,18.931569,0,0,0,0,18.931569,0,0,0,"Neutro"
0,0,26.460392,7.158429,0,10.965784,0,0,33.148892,11.435714,0,0,0,0,5.717857,27.900964,10.965784,0,0,0,31.708319,12.876286,0,0,"Desgosto"
0,21.931569,7.265345,7.795859,0,0,0,21.931569,15.061204,0,0,0,0,0,0,36.992772,0,0,0,0,29.727428,7.265345,0,0,"Tristeza"
17.024678,0,0,18.931569,0,0,18.346606,0,8.965784,0,8.643856,0,0,0,0,35.956247,0,0,0,8.643856,0,27.31239,0,0,"Neutro"
0,0,19.931569,35.840769,0,5.083141,0,0,47.128482,13.726997,0,0,5.083141,0,0,55.772338,0,0,0,0,26.196913,29.575425,0,0,"Surpresa"
0,0,23.727428,29.897353,0,10.965784,0,0,53.624781,10.965784,0,0,0,30.897353,10.965784,22.727428,0,0,0,10.965784,22.727428,0,19.931569,10.965784,"Surpresa"
9.965784,0,9.965784,16.761644,0,0,0,0,26.727428,0,9.965784,0,0,0,0,36.693212,0,0,9.965784,0,26.727428,0,0,0,"Alegria"
0,0,17.124214,20.920073,0,8.380822,0,0,18.920073,27.505035,0,0,8.380822,0,8.158429,29.885857,0,0,0,6.158429,18.931569,12.954289,8.380822,0,"Alegria"
10.965784,0,0,18.346606,0,0,10.965784,0,7.380822,10.965784,0,0,0,0,0,29.31239,0,0,10.965784,0,18.346606,0,0,0,"Neutro"
8.643856,0,13.124214,7.965784,0,6.158429,0,0,13.124214,14.124214,8.643856,0,6.158429,0,7.965784,21.76807,0,0,0,21.76807,7.965784,0,0,6.158429,"Neutro"
6.717857,0,0,27.616397,5.756331,0,6.717857,0,11.591719,21.781009,0,0,12.400187,0,0,27.690397,0,0,0,0,9.380822,18.309575,0,12.400187,"Tristeza"
0,0,0,0,5.756331,10.965784,0,0,0,5.756331,10.965784,0,5.756331,0,10.965784,0,0,0,0,0,0,10.965784,0,5.756331,"Surpresa"
14.887174,0,0,14.137153,0,0,0,0,8.380822,5.756331,14.887174,0,0,0,0,29.024327,0,0,14.887174,0,0,14.137153,0,0,"Neutro"
0,7.795859,0,18.024678,0,0,0,0,8.643856,9.380822,7.795859,0,0,0,0,25.820537,0,0,0,7.795859,8.643856,9.380822,0,0,"Alegria"
0,0,6.210897,31.77038,0,10.965784,0,0,13.369326,35.577735,0,0,17.346606,0,0,31.600455,0,0,0,0,24.33511,7.265345,10.965784,6.380822,"Surpresa"
13.756643,0,19.60964,20.931569,0,0,0,0,19.60964,20.931569,0,13.756643,10.965784,0,9.965784,33.366283,0,0,13.756643,0,19.60964,9.965784,0,10.965784,"Neutro"
21.784913,0,10.965784,18.574509,0,19.346606,13.989054,0,27.142465,21.744434,7.795859,0,10.965784,0,0,51.325207,8.380822,0,21.784913,0,22.033941,15.887174,0,10.965784,"Medo"
8.643856,0,10.965784,44.337068,0,10.965784,0,0,18.931569,47.337068,8.643856,0,0,0,0,63.946709,0,10.965784,7.795859,8.643856,38.541209,8.965784,0,10.965784,"Surpresa"
0,0,31.353362,21.931569,7.158429,0,0,7.158429,44.319146,8.965784,0,0,0,0,0,60.44336,0,0,0,0,42.319146,18.124214,0,0,"Neutro"
39.693212,0,5.680382,9.380822,0,0,9.965784,5.680382,0,20.346606,18.761644,0,0,0,0,54.754416,0,0,28.727428,0,5.680382,20.346606,0,0,"Alegria"
8.158429,0,10.965784,25.687899,0,9.965784,0,0,19.931569,37.653684,8.158429,0,10.965784,9.965784,0,44.812113,0,0,0,8.158429,21.931569,14.722115,10.965784,9.965784,"Neutro"
0,0,0,27.636875,0,15.931569,0,0,8.158429,35.410015,0,0,23.897353,0,0,19.671091,0,0,0,8.158429,0,11.512662,0,23.897353,"Alegria"
0,0,0,63.472778,0,40.278175,0,0,43.863137,48.922031,0,10.965784,9.380822,10.965784,19.60964,52.828921,0,10.965784,0,0,41.541209,32.897353,0,29.31239,"Medo"
0,18.346606,6.965784,0,0,0,0,0,6.965784,0,7.380822,10.965784,0,0,0,25.31239,0,0,7.380822,17.931569,0,0,0,0,"Medo"
0,0,0,5.680382,0,0,0,0,5.680382,0,0,0,0,0,0,5.680382,0,0,0,0,5.680382,0,0,0,"Surpresa"
0,0,6.878321,18.856378,0,0,0,0,25.7347,0,0,0,0,0,0,25.7347,0,0,0,0,21.19518,4.53952,0,0,"Medo"
7.158429,19.346606,0,9.965784,0,0,9.965784,9.380822,0,17.124214,0,0,0,0,0,36.47082,0,0,7.158429,0,19.346606,9.965784,0,0,"Neutro"
3.02327,8.380822,7.158429,7.506353,0,8.380822,3.02327,0,7.158429,15.887174,0,8.380822,8.380822,0,7.506353,18.562521,0,0,3.02327,8.380822,7.158429,7.506353,0,8.380822,"Tristeza"
7.643856,0,0,5.717857,0,8.380822,0,0,5.717857,8.380822,0,7.643856,8.380822,0,0,13.361713,0,0,7.643856,0,5.717857,0,0,8.380822,"Medo"
45.784527,17.761644,43.928909,50.922031,0,0,21.931569,9.965784,31.781321,61.069619,13.717249,19.931569,0,0,17.073588,141.323523,0,0,25.852959,17.761644,51.987803,62.794706,0,0,"Surpresa"
0,0,10.965784,44.629249,0,0,0,10.965784,22.697681,21.931569,0,0,0,0,10.965784,22.697681,10.965784,10.965784,0,10.965784,33.663465,0,0,10.965784,"Medo"
5.92139,0,0,40.944751,9.380822,0,5.92139,0,20.598145,29.727428,0,0,0,9.380822,0,46.866141,0,0,0,0,15.802286,31.063856,0,9.380822,"Alegria"
0,0,15.591719,15.761644,0,0,0,0,21.97254,9.380822,0,0,0,0,9.380822,21.97254,0,0,0,0,26.557503,4.795859,0,0,"Medo"
0,0,20.931569,19.931569,0,27.727428,0,0,9.965784,58.624781,0,0,9.380822,9.965784,10.965784,29.897353,0,8.380822,19.931569,0,9.965784,10.965784,0,17.761644,"Medo"
0,0,20.931569,27.990462,0,0,0,0,39.541209,9.380822,0,0,0,0,0,48.922031,0,0,0,0,39.541209,9.380822,0,0,"Tristeza"
0,0,6.573467,10.965784,0,0,0,0,6.573467,10.965784,0,0,0,0,10.965784,6.573467,0,0,0,0,6.573467,10.965784,0,0,"Surpresa"
0,0,24.089998,31.897353,0,0,0,0,17.124214,38.863137,0,0,0,0,9.965784,46.021567,0,0,0,6.158429,10.965784,38.863137,0,0,"Tristeza"
0,0,8.380822,31.10825,0,0,0,0,17.761644,21.727428,0,0,0,0,21.727428,17.761644,0,0,0,0,17.761644,21.727428,0,0,"Medo"
6.380822,0,7.643856,26.779554,0,0,6.380822,0,26.779554,7.643856,0,0,0,0,10.965784,29.838448,0,0,6.380822,0,22.240034,12.183376,0,0,"Surpresa"
0,0,15.60964,3.272297,0,0,0,0,15.60964,3.272297,0,0,0,0,0,18.881938,0,0,0,9.965784,8.916154,0,0,0,"Alegria"
11.667126,0,0,31.897353,0,0,3.02327,10.965784,0,20.931569,0,8.643856,0,0,0,43.564479,0,0,22.63291,0,10.965784,9.965784,0,0,"Surpresa"
0,0,0,0,0,6.380822,0,0,0,6.380822,0,0,0,6.380822,0,0,0,0,0,0,0,0,0,0,"Medo"
7.158429,0,10.965784,23.219633,0,15.048926,0,0,26.920073,29.472699,0,0,15.048926,0,7.265345,34.078502,0,0,7.158429,9.380822,17.539251,7.265345,0,9.965784,"Neutro"
0,0,10.965784,19.346606,0,7.158429,0,9.965784,9.380822,18.124214,0,0,0,0,7.158429,30.31239,0,0,0,0,19.346606,10.965784,0,0,"Tristeza"
0,0,10.965784,17.761644,0,6.506353,0,0,20.346606,14.887174,0,0,8.380822,0,0,20.346606,0,6.506353,0,0,20.346606,6.506353,0,8.380822,"Tristeza"
0,0,9.380822,13.423774,0,0,0,0,22.804596,0,0,0,0,0,0,22.804596,0,0,0,0,15.646166,7.158429,0,0,"Desgosto"
0,0,0,14.761644,0,10.965784,0,0,14.761644,10.965784,0,0,10.965784,0,0,14.761644,0,0,0,0,9.965784,4.795859,0,10.965784,"Surpresa"
6.04654,9.380822,7.795859,15.137153,0,0,6.04654,9.380822,7.795859,15.137153,0,0,0,0,17.176681,21.183692,0,0,6.04654,0,17.176681,15.137153,0,0,"Surpresa"
0,0,0,38.956247,0,0,8.380822,0,8.643856,21.931569,0,0,0,0,0,38.956247,0,0,8.380822,0,8.643856,21.931569,0,0,"Neutro"
15.909201,0,0,21.931569,0,5.083141,0,0,10.965784,26.01471,8.643856,7.265345,15.048926,0,0,26.874985,0,10.965784,7.265345,8.643856,10.965784,0,0,20.931569,"Neutro"
0,0,14.664782,14.472137,0,0,0,0,14.664782,14.472137,0,0,0,0,21.97849,7.158429,0,0,0,0,0,29.136919,0,0,"Tristeza"
8.380822,0,21.931569,0,0,0,8.380822,10.965784,10.965784,0,0,0,0,0,0,30.31239,0,0,0,0,21.931569,8.380822,0,0,"Neutro"
17.287712,0,13.089218,24.803328,5.756331,0,0,0,18.595571,25.053306,8.643856,8.643856,12.400187,0,0,48.536402,0,0,18.024678,8.643856,16.574509,5.293359,0,12.400187,"Medo"
5.92139,0,9.965784,0,0,0,5.92139,9.965784,0,0,0,0,0,0,0,15.887174,0,0,0,0,9.965784,5.92139,0,0,"Tristeza"
10.965784,0,11.84278,6.965784,10.965784,0,0,10.965784,11.84278,17.931569,0,0,0,0,6.965784,33.774349,0,0,10.965784,0,11.84278,17.931569,0,0,"Medo"
24.954838,0,35.634318,15.098679,0,0,13.989054,0,31.386391,19.346606,0,10.965784,0,0,9.965784,65.722051,0,0,24.954838,0,41.352175,9.380822,0,0,"Surpresa"
8.643856,0,18.761644,46.489071,8.643856,7.965784,0,8.643856,54.284931,27.575425,0,0,0,0,0,82.538427,0,7.965784,8.643856,0,48.489071,25.4055,0,7.965784,"Surpresa"
0,0,0,17.539251,0,9.965784,0,0,10.965784,6.573467,0,9.965784,0,0,0,17.539251,0,9.965784,0,0,6.573467,10.965784,0,9.965784,"Neutro"
17.346606,0,0,9.965784,0,18.346606,0,0,0,28.31239,7.380822,9.965784,8.380822,0,0,37.278175,0,0,9.965784,7.380822,0,9.965784,0,18.346606,"Surpresa"
0,0,19.584045,9.965784,0,10.965784,0,0,16.176681,24.338932,0,0,0,0,13.373148,27.142465,0,0,0,0,29.549829,0,0,10.965784,"Neutro"
0,0,0,14.794475,21.931569,0,0,0,4.878321,31.847722,0,0,17.60964,10.965784,4.878321,3.272297,0,0,0,0,3.272297,4.878321,0,28.575425,"Neutro"
0,10.965784,35.190712,19.238249,6.643856,0,0,0,47.855494,13.217323,10.965784,0,6.643856,0,10.965784,54.428961,0,0,17.539251,0,42.562135,5.293359,0,6.643856,"Tristeza"
4.816037,0,0,10.965784,0,0,0,0,0,10.965784,4.816037,0,0,0,10.965784,4.816037,0,0,0,4.816037,10.965784,0,0,0,"Tristeza"
9.380822,0,0,48.922031,0,0,9.380822,0,38.956247,9.965784,0,0,9.965784,0,0,48.337068,0,0,9.380822,0,38.956247,0,0,9.965784,"Neutro"
0,0,19.931569,43.337068,0,7.380822,0,0,43.337068,27.31239,0,0,7.380822,0,0,63.268637,0,0,0,0,46.506993,16.761644,0,7.380822,"Tristeza"
0,0,13.024678,47.614486,0,0,7.965784,0,35.134128,17.539251,0,0,0,0,11.451788,49.187375,0,0,10.965784,6.965784,23.290023,19.417573,0,0,"Tristeza"
9.965784,10.965784,6.107803,25.900767,0,0,0,0,14.47004,17.53853,9.965784,10.965784,0,0,19.144554,33.795584,0,0,10.965784,9.965784,9.380101,22.628469,0,0,"Tristeza"
0,0,0,28.575425,0,10.965784,0,0,28.575425,10.965784,0,0,10.965784,0,0,28.575425,0,0,0,0,17.60964,10.965784,0,10.965784,"Tristeza"
5.92139,0,0,8.380822,0,28.089998,5.92139,0,0,36.47082,0,0,28.089998,0,0,5.92139,0,8.380822,0,0,0,5.92139,0,36.47082,"Neutro"
0,0,9.380822,0,0,0,0,0,9.380822,0,0,0,0,0,0,9.380822,0,0,0,0,9.380822,0,0,0,"Neutro"
6.965784,0,0,43.003645,0,0,0,0,29.715932,30.219281,0,0,23.253497,0,0,36.681716,0,0,6.965784,0,18.124214,11.591719,0,23.253497,"Tristeza"
10.965784,0,0,18.231129,0,0,0,0,7.265345,0,21.931569,0,0,0,0,29.196913,0,0,0,10.965784,7.265345,10.965784,0,0,"Alegria"
10.965784,0,0,0,9.965784,0,0,0,9.965784,10.965784,0,0,0,0,0,20.931569,0,0,0,0,0,20.931569,0,0,"Alegria"
10.965784,0,5.293359,0,0,0,0,0,5.293359,10.965784,0,0,0,0,0,16.259143,0,0,0,0,0,16.259143,0,0,"Tristeza"
0,0,0,3.272297,0,14.771697,0,0,0,18.043995,0,0,0,0,0,3.272297,0,14.771697,0,0,3.272297,7.506353,0,7.265345,"Neutro"
