"otimism","frivolity","love","gloat","frustration","disaproval","envy","remorse","aggresiviness","rejection","rivalry","contempt","anxiety","awe","submission","coercion","class"
0,0.01,1.22,0,0.01,0,0,0,0,0,0,0,-0.03,0,0,0,"RaivaTristeza"
2.05,0,2,0,0.26,0,0.32,0,0,0,0,0,0.45,0,0.45,0,"RaivaSurpresa"
0.3,0,0.57,0,0,0,0,-1.91,0,-0.03,0,-0.87,0.09,0,0.09,0,"AlegriaNeutro"
1.69,0,1.59,0,0.37,0,0.18,-0.27,0.09,-0.03,0,-0.15,0.28,0,0.39,-0.23,"Neutro"
0.46,-0.5,1.73,0,0,0,0,-0.11,0.15,0,0.25,0,0.04,0,0.04,-0.06,"Neutro"
0,0,0,0,0,0,0,-1.64,0,0,0,-0.42,0,0,0,0,"Medo"
0.4,-0.09,0.2,0,0.1,0,0,0,0,-0.1,0,-0.19,0.12,0,0.08,0,"Raiva"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MedoTristeza"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Medo"
0,0,0,0,0.03,0,-0.06,0,0,0,0,0.15,-0.1,0,-0.1,-0.07,"SurpresaTristeza"
1.78,-0.24,3.31,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0,"Surpresa"
0,0,0,0,0.1,0,0.17,0,0,0,0,0,0.05,0,0.05,0,"AlegriaSurpresa"
0,0.65,2.89,0,-0.09,0,-0.02,0,0,-0.03,0,-0.15,-0.1,0,-0.1,0,"NeutroSurpresa"
0,-0.14,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tristeza"
0.23,-0.13,1.66,0,-0.07,0,0,0,0.09,0,0,0,0.08,0,0.08,0,"Neutro"
1.19,0,1.05,0,-0.12,0,0,-5.13,0.86,0,0,-0.16,0.34,0,0.19,0.08,"Neutro"
0,0,0,0,0,0,0,-2.03,0,0,0,-0.05,0.11,0,0.11,0,"MedoTristeza"
0.88,-0.11,2.71,0,0,0,0,0,0,0,0,0,0.43,0,0.38,0,"Tristeza"
0.14,0,0.28,0,0,0,0,-1.99,0.11,0,0.18,-0.06,-0.12,0,-0.12,-0.07,"NeutroTristeza"
1.93,0,2.22,0,0,0,0,0,0,0,0,0,-0.03,0,-0.03,0,"Neutro"
1.76,0,1.82,0,0.03,-0.13,0,-3.49,0,0,0,0.5,0.29,-0.19,0.33,-0.23,"RaivaSurpresa"
0,0.15,2.84,0,0,0,0.02,0,0,0,0,0,0,0,-0.11,0,"MedoTristeza"
0,0.43,3.12,0,-0.07,0,0,0,0.09,0,0,0,0,0,0,0,"Neutro"
0,0,0,0,0,0,0,-0.42,0,0,0,0,0,0,0,-0.24,"Tristeza"
2.08,0,1.96,0,0,0,0,0,0,0,0,0,0.12,0,0.12,0,"AlegriaTristeza"
0,0,0,0,0,-0.15,0,-0.44,0,0,0,0,0.01,0,0.01,-0.22,"NeutroTristeza"
0,0.43,3.1,0,0,-0.18,0,-0.19,0,-0.03,0,-0.04,0.13,0,0.13,0,"Neutro"
0,0.15,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tristeza"
0,0,0.13,0,0,0,0,-1.74,0,0,0.12,-0.48,0,0,0,-0.07,"Tristeza"
1.37,0,1.24,0,0,0,0,-1.53,0,0,0,0.16,0.34,0,0.34,0,"MedoTristeza"
1.56,0.16,2.58,0,0,0,0,-1.45,0.34,-0.01,0.42,0.3,0.43,0,0.43,0,"AlegriaSurpresa"
0.47,0,0.48,0,0,0,0,0,0.15,0,0.28,0,0.2,0,0.2,0,"Tristeza"
0.18,0,0.18,0,0.11,0,0.03,-0.18,0,0,0,0,0.12,0,0.12,-0.16,"Tristeza"
0,0,1.71,0,0,0,0,0,0,0,0,0,0.09,0,0.09,0,"Neutro"
0,0,0,0,0,-0.04,0,-0.15,0,0,0,0,0.06,-0.09,0.06,-0.09,"Tristeza"
1.61,-0.01,1.93,0,0.15,0,0.02,0,0,0,0,0,0.17,0,0.17,0,"Tristeza"
0.18,-0.17,1.44,-0.1,0,0,0,0,0,0.02,0,-0.04,0.04,0,0.04,0,"Medo"
0,0.39,1.74,0,0.13,0,0.09,0,0,0,0,0,0.14,0,0.14,-0.75,"Alegria"
0.52,0,2.31,0,0.15,0,0.25,-1.89,0,0,0,-0.06,0.21,0,0.21,0,"DesgostoNeutro"
0,0,1.44,0,-0.07,0,0.03,0,0.09,0,0,0,0,0,-0.11,0,"AlegriaNeutro"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tristeza"
1.78,0,1.9,0,0,0,0,-0.14,0,0.02,0,-0.01,0,0,0,-0.09,"DesgostoTristeza"
1.06,0,0.98,0,0,0,0,-0.11,0,0,0,0,0.15,0,0.15,0,"AlegriaNeutro"
0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,"DesgostoNeutro"
0,0,0,0,0.09,-0.18,0.18,-0.15,0,-0.06,0,-0.03,0,0,0,0,"DesgostoNeutro"
0.26,0,1.38,0,0.01,0,0,0,0,0,0,0,0.17,0,0.2,0,"Medo"
0.2,-0.03,1.66,0,0,0,0,0,0,-0.18,0.12,0,0.11,0,0.11,0,"NeutroSurpresa"
0.19,0.26,1.75,0,0,0,0,-1.45,0.15,0,0.15,-0.2,0,-0.08,-0.19,0,"AlegriaTristeza"
0,0,0,0,-0.06,0,-0.06,-1.89,0,0,0,-0.06,-0.14,0,-0.14,0,"Neutro"
0,0,0,0,-0.09,0,-0.02,-1.57,0.25,0,0.11,-0.26,-0.1,0,-0.1,0,"Tristeza"
0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0,"NeutroTristeza"
3.21,0.15,4.57,0,0.08,-0.08,0.2,-3.72,0,0,0,-0.53,0.6,0,0.6,0,"Tristeza"
0,0,0,0,0.16,0,0.02,0,0.2,0,0.06,0,0,0,0,0,"Tristeza"
1.78,0.41,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,"AlegriaNeutro"
0.13,0,0,0,0.18,0,0.3,-1.56,0.19,0,0.11,0.06,0.03,0,0.03,0,"Neutro"
0,-0.14,1.44,0,0.07,0,0.13,-0.1,0,0,0,0,-0.04,0,-0.01,-0.07,"Neutro"
2.18,0,2.12,0,0,0,0,-0.42,0,0,0,0,0.1,0,0.1,-0.24,"AlegriaNeutro"
0.63,0,0.77,0,-0.51,-0.07,0,-0.9,0,0.01,0,0.01,-0.08,0,0.11,-0.19,"Surpresa"
1.24,0,1.19,0,0.13,0,0.16,-0.07,0,0,0.12,0,0.42,0,0.42,0,"RaivaSurpresa"
0,0,0,0,0.24,0,0.19,0,0.12,0,0.1,0,0.19,0,0.19,0,"DesgostoTristeza"
1.18,0,1.44,0,0.21,0,0.26,-2.16,0,0,0,-0.71,0.37,0,0.37,-0.22,"MedoSurpresa"
0,0,0,0,-0.09,0,-0.12,-1.74,0,0,0,0.12,-0.22,0,-0.23,0.01,"NeutroSurpresa"
0.5,0,0.47,0,0,0,0,0,0.11,0,0.16,0,0.11,0,0.11,0,"Neutro"
0,-0.02,1.73,0,0,0,0.08,-1.63,0,0,0,0.23,0,0,-0.08,-0.03,"Neutro"
0,0,0,0,0,0,0,-1.91,0,0,0,-0.72,-0.02,0,-0.02,0,"MedoTristeza"
2.02,0,2.14,0,0,-0.04,0,-1.9,0,0,0,0,0,-0.09,-0.11,-0.89,"Tristeza"
0,-0.01,3.38,0,0.12,0,0.21,-1.55,0,0,0.17,0.04,0.12,0,0.12,0,"Surpresa"
0.09,0.15,1.47,0,-0.11,0,0,-2.52,0.09,0,0,-0.06,0.4,0,0.17,0.23,"Neutro"
0,0,0,0,0,-0.05,0,-1.68,0,0,0,-0.2,0.04,-0.06,0.04,-0.06,"AlegriaDesgosto"
0.18,0,0.23,0,0,0,0,-0.1,0,0,0,-0.01,0.06,0,0.06,0,"Tristeza"
1.72,0,1.77,0,0.05,0,0.13,-0.35,0,0,0,0,-0.03,0,-0.03,-0.05,"Neutro"
0,0.22,1.75,0,0.09,0,0.12,0,0,0,0,-0.19,0.06,0,0.06,0,"SurpresaTristeza"
4.04,0,2.3,0,0,0,0,0,0,0,0,0,0.05,0,0.05,0,"DesgostoTristeza"
1.13,0.21,2.45,0,0,0,0,0,0,0,0,0,0.35,0,0.24,0,"Medo"
0,0.02,0.29,0,0.26,0,0.32,0,0,0.08,0.34,0,0.18,0,0.18,0,"Desgosto"
0.21,0.15,1.88,0,0.22,0,0.06,-1.28,0,0,0,0.37,0.2,0,0.2,0,"AlegriaSurpresa"
0,0.06,1.42,0,-0.07,0,0,-1.45,0.09,0,0,0.37,0.08,0,0.08,0,"DesgostoNeutro"
0.67,0,0.69,0,0,0,0,-2,0.18,0,0.17,0,0.15,0,0.15,-0.82,"Surpresa"
0.37,0,0.37,0,0,-0.33,0,-2.08,0.16,0,0.26,0.19,0.19,-0.24,0.19,-0.24,"Medo"
0,-0.25,1.76,0,0.23,0,0.35,0,0,0,0,0,0.06,0,0.06,0,"Alegria"
0,-0.03,1.31,0,0.13,0,0.12,-0.3,0,0,0,0,0.24,0,0.24,-0.22,"DesgostoSurpresa"
2.14,0.13,4.64,0,0.23,0,0.35,0,0,0.03,0.2,0,0.14,-0.37,-0.23,0,"Neutro"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SurpresaTristeza"
2.5,0,2.46,0,0,0,0,-1.93,0.14,0,0.27,-0.11,0.42,0,0.42,0,"SurpresaTristeza"
1.64,0,1.42,0,0,0,0,-1.63,0,0,0,-0.1,0,0,0,0,"Neutro"
2.37,0,2.35,0,0,0,0,-1.42,0,0,0,0.04,0.11,0,0.11,0,"Medo"
0,0.21,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,"Desgosto"
0,0,0,0,0,0,0,-0.18,0,0,0,0,0,0,0,-0.16,"MedoTristeza"
0.28,0.03,1.85,0,0,-0.52,0,-2.66,0,0,0,-0.06,0.2,-0.2,0.2,-0.2,"MedoTristeza"
0.51,0,0.49,0,0,0,0,-1.65,0,0,0,-0.29,0,0,0,0,"Alegria"
1.29,0,0.95,0,0,0,0,-1.63,0,0,0,-0.1,0.37,0,0.37,0,"NeutroSurpresa"
0.22,0,1.82,0,0,0,0,0,0,0,0,0,0.09,0,0.09,0,"NeutroSurpresa"
0.2,0,0,0,-0.07,-0.17,0,-0.3,0.09,0,0,-0.19,0.02,-0.13,0,-0.13,"RaivaSurpresa"
0.1,0,0.17,0,0.1,0,0.08,0,0,0,0,0,0.13,0,0.08,0,"MedoTristeza"
1.89,0.17,3.37,0,0,0,0,-1.45,0,0,0,-0.2,0,0,0,0,"MedoSurpresa"
1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tristeza"
0.28,-0.16,1.75,-0.02,0,-0.19,0,-1.89,0,0,0,-0.1,0.3,0,0.3,-0.08,"MedoTristeza"
0.2,0.21,1.51,0,0,-0.11,0,-0.14,0,-0.01,0,-0.04,0.09,0,0.09,0,"Desgosto"
1.58,0.27,4.29,0,0.01,0,0,-2.38,0.78,0,0,-0.12,0,0,0,0,"MedoTristeza"
0,0,0,0,0,0,0,0,0,0,0.17,0,0.04,0,0.04,0,"Desgosto"
0.31,0,0.3,0,0,0,0,-1.63,0,0,0,-0.1,0.03,0,0.03,0,"AlegriaSurpresa"
0.8,0.15,2.33,0,0,0,0,-0.3,0,0,0,0,0.02,0,0.02,-0.22,"AlegriaDesgosto"
0,0,0,0,0.24,0,0.07,-0.81,0,0,0,0.01,0.21,0,0.21,0,"Desgosto"
3.37,0,3.37,0,0.01,0,0,-1.64,0,0,0,-0.42,-0.03,0,0,-0.94,"DesgostoTristeza"
0.55,0.29,1.83,0,0,0,0,-1.58,0,0,0,-0.3,0.22,0,0.22,0,"Tristeza"
0.77,0,0.58,0,0.29,0,0.4,0,0,0,0,-0.19,0.3,0,0.3,0,"Neutro"
1.72,0,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,"Surpresa"
1.78,0.07,3.63,0,0.15,0,0.05,0,0,0,0,0,0.15,0,0.15,0,"Tristeza"
0,-0.27,3.06,0,0,0,0,0,0,0,0,0,0.08,0,0.08,0,"Desgosto"
0,0.04,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,"DesgostoSurpresa"
0.26,0.29,1.57,0,0,-0.1,0,-2,0,0,0,0.02,-0.04,0,-0.04,0,"Neutro"
0.74,0,0.6,0,0,0,0,0,0,0,0,-0.03,0,0,0,0,"MedoTristeza"
0,0,0,0,-0.2,0,-0.12,0,0.09,0,0,0,-0.26,0,-0.23,0,"Surpresa"
0,-0.15,3.03,0,-0.07,0,0,-1.68,0.09,0,0,0.06,0,0,0,0,"Desgosto"
0,0,0.23,0,0,0,0,-1.45,0,0,0,0.37,0,0,0,0,"Medo"
2.02,0,0.32,0,0.03,0,-0.06,0,0,0,0,0,-0.09,0,-0.09,0,"Surpresa"
0.51,0.22,2.09,0,0,0,0,0,0,0,0,0,0.14,0,0.14,0,"Tristeza"
0,0.21,1.37,0,-0.08,0,0,-2.13,0,0,0,0,0.22,0,0,-0.52,"Desgosto"
0,0,0,0,0.09,0,0.04,-0.42,0,0,0,-0.03,0.04,0,0.04,-0.24,"Tristeza"
0,0,0,0,-0.29,0,0.1,-2.54,0,0,0,0,0.24,0,0.48,-0.21,"MedoSurpresa"
0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,-0.03,0,"Neutro"
0,0.19,1.73,0,0,0,0,-3,0,0,0,0.11,0,0,0,0,"Tristeza"
0.35,0,0.48,0,0.02,0,0.01,0,0.15,0,0.15,0,-0.04,0,0,0,"Tristeza"
2.05,0,2.28,0,0,0,0,0,0,0,0,0,0.04,0,0.04,0,"SurpresaTristeza"
0.18,0,0.29,0,0,0,0,-3.75,0,0,0,-0.75,0.05,0,0.05,0,"DesgostoMedo"
0.42,0,0.46,0,0,0,0,-3.14,0.12,0,0.1,0.14,0.07,0,0.07,0,"Neutro"
2.82,0.22,5.99,0,0,0,0,0,0,0,0,0,0.34,0,0.34,0,"Medo"
0.28,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,"NeutroSurpresa"
0.21,0,0,0,0,0,0,-0.3,0.08,0,0.11,0,-0.01,0,0,-1.22,"Neutro"
0.18,0,0.2,0,0,0,0,0,0.23,0,0.25,0.09,0,0,0,0,"Neutro"
0.15,-0.02,3.86,0,0.15,0,0.02,-1.91,0,0,0.17,-0.35,0.17,0,0.17,0,"DesgostoTristeza"
1.78,0,2.11,0,0.14,0,0.13,0,0,0,0,0,0.04,0,-0.01,0,"DesgostoTristeza"
0,0,0,0,0.09,0,0.01,-1.93,0,0,0,-0.26,0.19,0,0.19,0,"Tristeza"
0,0,0,0,0,0,0,0,0,-0.09,0,-0.19,0,0,0,0,"Alegria"
1.06,0,1.25,0,-0.14,0,-0.01,-0.3,0.09,0,0.17,0,0.23,0,0.13,-0.22,"Desgosto"
4.36,0,4.65,0,0.05,0,0,-1.8,0,0,0,0.08,0.34,0,0.33,0.01,"Neutro"
1.69,0,1.59,0,0,-0.05,0,-2.02,0,0.02,0,-0.83,0.1,0,0.1,0,"NeutroRaiva"
0,0,0,0,0,0,0,-1.49,0,0,0,-0.24,0.06,0,0.06,0,"DesgostoNeutro"
0.2,0,0.2,0,0.26,0,0.25,-3.17,0,0,0,0.34,0.27,0,0.27,0,"MedoTristeza"
0,0,0,0,0,0,0,0,0,0,0,0,0,-1.74,0,-1.74,"AlegriaSurpresa"
0.17,0.63,3.38,0,-0.07,0,0,-1.82,0.09,0,0.17,-0.04,0.09,0,0.09,0,"Neutro"
0.71,0.21,2.26,0,0,0,0,0,0,0,0,0,0.27,0,0.27,0,"DesgostoRaiva"
1.01,-0.1,2.23,0,0,0,0,-3.38,0,0,0,-0.01,0.27,0,0.25,0,"Tristeza"
1.98,0,2.19,0,0,0,0,0,0.1,0,0.19,0,0,0,0,0,"SurpresaTristeza"
0.77,0.06,2,0,-0.27,0,-0.31,-1.75,0,0,0,-0.12,-0.14,0,-0.14,0,"Neutro"
2.08,0,2.23,0,0.26,0,0.26,-1.42,0,0,0,-0.02,0.29,0,0.29,0,"Surpresa"
1.42,0,1.22,0,-0.03,0,0,-0.62,0,0,0,0,0.64,0,0.4,0.24,"Alegria"
3.05,0,1.11,0,0.48,-0.12,0.33,-0.1,0,0.01,0,0.06,0.56,0,0.56,0,"Neutro"
0,-0.05,1.52,0,-0.3,0,0.11,-0.84,0,0,0,0,0.02,0,0.23,-0.21,"Surpresa"
1.26,0,1.02,0.08,0,-0.12,0,-1.5,0,-0.01,0,0.26,0,0,0,0,"Tristeza"
1.78,0,0,0,0.01,0,0,-1.42,0,0,0,-0.02,0.07,0,0.1,0,"MedoTristeza"
0.24,0,0.24,0,0,0,0,0,0,0,0,0,0.04,0,0.04,0,"Tristeza"
2.1,0,2.14,0,-0.18,0,0,-0.7,0,0,0,-0.19,0.11,0,0.01,0.04,"AlegriaSurpresa"
2.18,0,2.29,0,-0.07,0,-0.04,-1.63,0.16,0,0.22,0,-0.02,0,-0.02,0,"AlegriaSurpresa"
1.78,0.11,3.21,0,0.01,0,0,0,0,0,0,0,0.03,0,0.06,0,"DesgostoTristeza"
2.18,0,2.24,0,0.19,0,-0.01,-1.14,0,0,0,0.36,0.33,0,0.33,0,"Tristeza"
2.6,0,3,0,0,-0.67,0,-2.47,0.1,0,0.16,0,0.12,-0.22,0.12,-0.96,"Raiva"
0,0,0,0,-0.05,0,0,-2.06,0,0,0,-0.02,0.15,0,-0.08,0.23,"Tristeza"
0.78,0,0.93,0,-0.07,0,0,-3.19,0.09,0,0,-0.46,-0.01,0,-0.01,0,"NeutroTristeza"
0,-0.09,1.61,0.07,0,0,0,0,0,0,0,0,0,0,0,0,"Neutro"
0.11,0.11,3.44,0,0,0,0,-1.47,0,0,0,-0.27,0.04,0,0.04,0,"DesgostoNeutro"
2.01,0.53,3.92,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,"MedoSurpresa"
0,-0.07,0.19,0,0,0,0,0,0,-0.12,0.14,0,0,0,0,0,"DesgostoMedo"
0.24,-0.16,1.45,0,0,-0.08,0,-0.13,0,0.04,0,-0.01,0,0,0,0,"NeutroTristeza"
0.17,0.32,1.66,0,0,0,0,-3.14,0,0,0,-0.62,0.09,-0.14,0.09,-0.75,"Neutro"
1.58,0.05,1.63,0,0.26,0,0.21,-0.23,0,0.02,0.1,-0.12,0.1,0,0.21,-0.11,"Medo"
2.4,0,2.09,0,0,0,0,-0.18,0,0,0,0.06,0,0,0,-0.16,"SurpresaTristeza"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AlegriaSurpresa"
0.21,0,0.18,0,0.23,0,0.35,0,0,0,0,0,0.17,0,0.17,0,"Neutro"
2.94,0.02,2.75,0,0,0,0,0,0,-0.01,0.07,0,0.41,0,0.41,0,"MedoRaiva"
0,0.35,2.83,0,0.12,0,0,-0.7,0.83,0,0,0.01,0,0,0,0,"DesgostoMedo"
0.25,0,0.21,0,0.32,0,0.29,-1.66,0.18,0,0.24,0.13,0.14,0,0.14,0,"MedoNeutro"
0.42,0,0.43,0,0.17,0,0.27,0,0,0,0,-0.08,0.15,0,0.15,0,"NeutroTristeza"
0,-0.02,1.73,0,0.25,0,0.19,-1.76,0,0,0,-0.17,0.16,0,0.19,0,"MedoTristeza"
1.37,0.04,2.77,0,0.12,0,-0.03,-0.1,0,0,0,0,0.42,0,0.42,-0.07,"SurpresaTristeza"
0,-0.09,0,0,0,0,0,-0.23,0,-0.1,0,0,0.07,0,0.07,-0.17,"MedoTristeza"
1.58,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neutro"
1.78,-0.01,3.39,0,0.07,0,0.08,0,0,0,0,0,0.07,0,0.07,0,"Tristeza"
0.8,0.07,2.74,0,0.01,0,0,-1.9,0,0.01,0,0.01,-0.01,0,0.02,-0.73,"Medo"
0,0,0,0,0.11,0,0.03,-1.91,0,0,0,-0.35,0.07,0,0.07,0,"DesgostoMedo"
0,0,0,0,0,0,0,-4.6,0,0,0,-0.25,0.06,0,0.06,-1.93,"Medo"
0.17,-0.04,0.1,0,0,0,0.03,0,0,0,0,0,0.02,0,-0.09,0,"NeutroSurpresa"
2.28,0,2.34,0,0,0,0,-7.11,0,0,0,-0.09,0.24,0,0.24,-0.82,"Medo"
0.14,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,"Medo"
0,0,0,0,0,0,0,-1.49,0,0,0,0,0,0,0,-0.74,"NeutroSurpresa"
0,0,0,0,0,0,0,-1.35,0,0,0,0.09,0,0,0,-0.71,"DesgostoTristeza"
3.36,0,3.63,0,0,0,0,0,0,0,0,0,0,0,-0.08,0,"Tristeza"
0.26,-0.06,2.34,0,0.25,0,0.19,-0.11,0,0,0,0,0.31,-0.3,0.01,-0.06,"Neutro"
0.44,0.11,0.7,0,0,0,0.02,0,0,0,0,0,0.04,0,-0.12,0,"MedoSurpresa"
2.06,0.07,2.24,0.07,0,-0.13,0,-1.82,0,0,0,0.12,0.11,-0.09,0.11,-0.09,"Neutro"
3.76,0,3.85,0,0,0,0,-2.88,0.22,0,0.22,-0.36,0,0,0,0,"Surpresa"
0,0,0,0,0.1,-0.08,0.03,-0.18,0.16,0,0.1,-0.03,-0.03,-0.14,0,-0.16,"Surpresa"
0,0.07,1.79,0,0.01,0,0,0,0,0,0,0,-0.01,0,0.02,0,"Medo"
0,0.15,1.38,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0,"Neutro"
0.29,0,0.1,0,-0.62,0,0,-2.43,0,0,0,0,-0.16,0,0.02,-0.92,"AlegriaSurpresa"
0,0.21,1.37,0,0,0,0,-1.54,0,0,0.13,-0.07,0.06,0,0.06,0,"MedoRaiva"
0,0,0,0,0,0,0,-1.5,0,0,0,-0.2,0,0,0,0,"Surpresa"
0.5,0.09,4.08,0,0,0,0,0,0,0,0,0,0.08,0,0.08,0,"AlegriaSurpresa"
0.17,-0.16,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,"NeutroTristeza"
0.19,0,0.43,0,0,-0.04,0.09,0,0,0,0.17,0,0.09,0,0.09,0,"Tristeza"
2.49,-0.04,5.19,0,0,0,0,0,0,0,1.68,-0.19,0.17,0,0.17,-0.75,"Alegria"
3.51,0,1.5,0,0,0,0,0,0.09,0,0.11,0,0.67,0,0.67,0,"DesgostoTristeza"
0,-0.15,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,"NeutroTristeza"
2.56,0.06,6,0,0,0,0,0,0.12,0,0.1,0.13,0.11,0,0.02,0,"Neutro"
1.72,0,1.77,0,0,-0.18,0,-0.19,0,-0.03,0,-0.04,0,0,0,0,"MedoTristeza"
1.78,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,"DesgostoRaiva"
0.18,0.21,1.66,0,0,0,0,0,0.1,0,0.08,0,0.05,0,0.05,0,"DesgostoMedo"
0,0.07,0,0.07,0,0,0,-1.42,0,0,0,0.04,0,0,0,-0.71,"Alegria"
0.18,0,0.23,0,-0.24,0,0.08,-1.64,0.83,0,0,0.01,0.07,0,0.25,-0.18,"NeutroSurpresa"
1.97,0,0.3,0,0,0,0,-1.82,0,0,0,-0.04,0.08,0,0.08,0,"Neutro"
0,0,0,0,0,0,0,0,0,0,0,-0.19,0,0,0,0,"SurpresaTristeza"
0.79,0,0.69,0,0,0,0,0,0,-0.03,0,-0.15,0.15,0,0.15,0,"NeutroTristeza"
0,0.05,4.26,0,0,-0.37,0,-0.47,0,0,0,0,0.06,-0.31,0.06,-0.31,"NeutroSurpresa"
0,-0.61,0.41,0,0,0,0,-1.5,0,0,0,-0.2,0,0,0,0,"MedoTristeza"
0.35,0.09,2.09,0,0.01,0,0,0,0,0,0,0,0.14,-0.29,-0.12,0,"AlegriaNeutro"
0,0,0,0,0.21,0,0.2,-0.35,0,-0.03,0,-0.15,0.12,0,0.12,-0.14,"MedoSurpresa"
1.78,0,1.9,0,0,0,0,0,0,0,0,0.15,0.06,0,0.06,0,"MedoSurpresa"
0.22,0,0.25,0,0,-0.37,0,-0.7,0,0,0,0,0.11,-0.31,0.11,-0.48,"MedoTristeza"
0,-0.06,0.75,0.07,-0.07,0,0,0,0.09,0,0,0,0.11,0,0.06,0,"SurpresaTristeza"
1.16,0,0.75,0,0.09,0,0.04,0,0,0,0,0,0.45,0,0.45,0,"Surpresa"
0.5,0.15,2.27,0,0,0,0,0,0,0,0,0,0.34,0,0.34,0,"MedoTristeza"
1.5,0,1.57,0,0,0,0,-2.99,0,0,0,0.08,0.08,0,0.08,0,"Tristeza"
0,0.16,1.46,0,0,0,0,-1.63,0,0,0,-0.1,0,0,0,0,"Tristeza"
0.49,0,2.31,0,0,0,0,0,0,0,0,0,0.16,0,0.16,0,"Surpresa"
0.21,0,0.18,0,0.13,0,0.16,0,0,0,0,0.07,0.17,0,0.17,0,"DesgostoNeutro"
0.5,0.48,2.39,0,0,0,0,0,0,0,0.17,0,0.11,0,0.11,0,"AlegriaNeutro"
0.2,0,0.2,0,-0.08,0,0,-2.28,0,0.04,0,-0.4,0.22,0,0,0.22,"MedoTristeza"
0,-0.15,1.07,0,0.15,0,0.02,0,0.2,0,0.17,0,0.11,0,0.11,0,"DesgostoTristeza"
0.22,0,0.25,0,0,-0.19,0,-1.75,0,0,0,-0.24,0,0,0,0,"Alegria"
1.37,0.12,1.39,0.11,0,0,0,-1.84,0,0,0,-0.72,0.27,-0.09,0.27,-0.09,"NeutroSurpresa"
1.78,0,1.9,0,0.19,0,0.13,0,0,0,0,0,0.04,0,0.04,0,"MedoTristeza"
0.35,0.22,5.96,0,0,0,0,0,0.2,0,0.17,0,0.17,0,0.17,0,"Medo"
0,0,0,0,0,0,0,-1.42,0,0,0,-0.03,0.11,0,0.11,0,"MedoTristeza"
0,0,0,0,0.02,-0.14,0,-0.26,0,0.02,0,0,0.08,0,0.06,0.02,"SurpresaTristeza"
1.98,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tristeza"
0,0,0,0,0,0,0,0,0.12,0,0.1,0,0,0,0,0,"MedoSurpresa"
0.18,0.22,1.67,0.07,0.05,-0.37,0.13,-0.52,0,-0.05,0,-0.13,-0.03,0,-0.03,0,"AlegriaSurpresa"
1.79,0.36,2.89,0,0,0,0,-3.48,0,0,0,0.04,0.07,0,0.07,-0.82,"Neutro"
2.28,0,2.43,0,0,0,0,0,0,0,0,0,0.12,0,0.12,0,"Tristeza"
0,-0.07,0,0,0.3,0,0.08,0,0,0,0,0,0.27,0,0.27,0,"DesgostoTristeza"
0,0.21,1.54,0,0,0,0,-1.39,0,0,0,0.11,0,0,-0.05,0,"DesgostoMedo"
0.24,-0.61,2.26,0,0.1,-0.25,0.07,-3.84,0,0,0,-0.09,0.07,0,0.07,0,"Surpresa"
0,0.27,4.81,0.07,0.04,0,0.05,-0.1,0,0,0,0,0.02,0,0.02,-0.07,"AlegriaTristeza"
0.35,0,0.35,0,0.25,0,0.19,0,0,0,0,0,0.34,0,0.34,0,"SurpresaTristeza"
0,0.35,2.92,0,0.01,0,0,-2.69,0.77,0,0,-0.37,0,0,0,0,"MedoTristeza"
0,0.15,1.38,0,0,0,0,-1.68,0,0,0,0.04,0,0,0,-0.08,"NeutroSurpresa"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MedoNeutro"
1.78,0,1.9,0,0,0,0,-1.89,0,0,0,-0.06,0,0,0,0,"Neutro"
1.78,0,3.4,0,0,0,0,-3.44,0,0,0,-0.36,0,0,0,0,"Tristeza"
0,0.15,1.38,0,0,0,0,-1.61,0,0,0,0,0,0,0,0,"SurpresaTristeza"
0,0,1.53,0,0,0,0,-1.45,0.12,0,0.1,-0.14,0,0,0,0,"NeutroSurpresa"
